20201223,静安,不夜城,店长推荐＋免征个税＋高区景观＋低总价低单价必看好房,685万,2室2厅 | 98.09平米 | 南 | 简装 | 高楼层(共18层) | 1999年建 | 板楼,http://image1.ljcdn.com/110000-inspection/88426894-3d36-4ee8-add3-6be34b8c4c87_1000.jpg.296x216.jpg
20201223,静安,不夜城,汉中小区电梯一居室，地理位置佳，交通便利必看好房,340万,1室1厅 | 42.44平米 | 西南 | 精装 | 低楼层(共22层) | 1997年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_lGSSdy1h6_1.jpg.296x216.jpg
20201223,静安,不夜城,中海万锦城(一期) 2室2厅 南 北必看好房,965万,2室2厅 | 90.79平米 | 南 北 | 精装 | 高楼层(共35层) | 2010年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_pzzfPbzj1_1.jpg.296x216.jpg
20201223,静安,不夜城,内环内-近地铁-3房朝南采光好-配套全-得房率高必看好房,780万,3室2厅 | 120.91平米 | 南 | 精装 | 高楼层(共7层) | 2002年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_KDr9JisVo_1.jpg.296x216.jpg
20201223,静安,不夜城,内环普宅，配套完善，电梯房，4线地铁交汇必看好房,366万,1室1厅 | 58.49平米 | 南 | 简装 | 中楼层(共31层)  | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_HlGlhCRuL_1.jpg.296x216.jpg
20201223,静安,不夜城,内环内 地铁口 全明两房，带 天井，售后公房省税费必看好房,426万,2室1厅 | 66.87平米 | 南 | 简装 | 24层 | 1993年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/f8124827-a260-4599-a505-ada7b5883de1_1000.jpg.296x216.jpg
20201223,静安,不夜城,卓悦居全南一房 户型方正 品质小区 三轨交汇必看好房,728万,1室2厅 | 67.69平米 | 南 | 精装 | 低楼层(共37层) | 2008年建 | 板塔结合,http://image1.ljcdn.com/110000-inspection/pc1_ZYjzN9dW6_1.jpg.296x216.jpg
20201223,静安,不夜城,紫兰苑，低总价三房，位置佳，采光好，业主诚意出售！必看好房,860万,3室2厅 | 122.4平米 | 南 北 | 精装 | 17层 | 2007年建 | 板楼,http://image1.ljcdn.com/310000-inspection/pc1_H25FieNda_1.jpg.296x216.jpg
20201223,静安,不夜城,内环内+近三地铁交汇+电梯房+两室+房龄新+低总价必看好房,248万,1室1厅 | 33.73平米 | 南 | 精装 | 低楼层(共31层) | 2005年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_5UHgxW9yz_1.jpg.296x216.jpg
20201223,静安,不夜城,安丰小区，闹中取静，出行便利，税费低，装修好必看好房,750万,2室2厅 | 90.5平米 | 南 西北 | 精装 | 中楼层(共22层) | 1996年建 | 板塔结合,http://image1.ljcdn.com/310000-inspection/prod-a421b19b-a5fd-4801-b45b-bcad0805995a.jpg.296x216.jpg
20201223,静安,不夜城,品质小区 人车分流 全明户型 独享40平露台必看好房,805万,2室2厅 | 90.26平米 | 南 | 简装 | 低楼层(共35层) | 2010年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_uK8JKmYQe_1.jpg.296x216.jpg
20201223,静安,不夜城,主卧朝南小户型 近地铁1/3/4/8号线 满五税少 电梯房必看好房,370万,1室1厅 | 58.49平米 | 南 | 精装 | 高楼层(共31层)  | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_9RAyOfr4s_1.jpg.296x216.jpg
20201223,静安,不夜城,内环内品质小区 户型方正视野开阔必看好房,688万,2室1厅 | 77.95平米 | 南 | 精装 | 34层 | 2005年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_xcNi9xM3y_1.jpg.296x216.jpg
20201223,静安,不夜城,二手买进税少-内环内-近地铁-配套全-得房率高房主自荐,880万,3室2厅 | 110.62平米 | 南 | 简装 | 低楼层(共7层) | 2002年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_SLTn6RT0X_1.jpg.296x216.jpg
20201223,静安,不夜城,顶层复式，五开间朝南，厅南北通格局好，采光无遮挡,1350万,5室2厅 | 193平米 | 南 北 | 精装 | 高楼层(共6层) | 2002年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_mJiurXEea_1.jpg.296x216.jpg
20201223,静安,不夜城,金融街融府 3室2厅 南 北新上,1780万,3室2厅 | 131.2平米 | 南 北 | 精装 | 低楼层(共31层) | 2019年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_4FrBddczH_1.jpg.296x216.jpg
20201223,静安,不夜城,静安区内环内 位置优越交通好 理想楼层 得房率高房主自荐,769万,2室2厅 | 94.77平米 | 南 北 | 精装 | 中楼层(共6层) | 2003年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_g2EYYNWB1_1.jpg.296x216.jpg
20201223,静安,不夜城,内环静安区，一梯4户走道干净，户型楼层好，出行方便,308万,2室1厅 | 46.51平米 | 南 | 简装 | 低楼层(共6层) | 1980年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_unL685qlh_1.jpg.296x216.jpg
20201223,静安,不夜城,店长推荐！南北通大3房+全天阳光+带产权车位+满五年,1090万,3室2厅 | 142.76平米 | 南 北 | 简装 | 低楼层(共16层) | 2002年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_ivuendaQ2_1.jpg.296x216.jpg
20201223,静安,不夜城,苏州河景观房，闹中取静，出行便利，价格可谈房主自荐,1038万,3室2厅 | 148.49平米 | 南 | 简装 | 18层 | 2000年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_bWMr9jmzW_1.jpg.296x216.jpg
20201223,静安,不夜城,售后公房+满五唯一+有电梯+内环内,698万,3室2厅 | 107.89平米 | 南 东南 | 简装 | 低楼层(共22层) | 1999年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_g4SV5Y37r_1.jpg.296x216.jpg
20201223,静安,不夜城,汉中小区高区东南两房，售后公房满五唯一,550万,2室1厅 | 69.32平米 | 东南 | 精装 | 高楼层(共24层) | 1998年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_BzqeY1S4P_1.jpg.296x216.jpg
20201223,静安,不夜城,东方莱茵正看小区的花园+近地铁,1780万,4室2厅 | 217.63平米 | 南 北 | 精装 | 低楼层(共26层) | 2003年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_fsRH2LZ17_1.jpg.296x216.jpg
20201223,静安,不夜城,卓悦居，人车分流，地铁无缝，物业严格，南北通透房主自荐,962万,2室2厅 | 96.28平米 | 南 北 | 简装 | 中楼层(共37层) | 2008年建 | 板塔结合,http://image1.ljcdn.com/110000-inspection/pc1_a8W24zK2e_1.jpg.296x216.jpg
20201223,静安,不夜城,内环内+进地铁+一室+税费低+满五唯一,318万,1室1厅 | 52.89平米 | 南 | 精装 | 高楼层(共6层) | 1965年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_nrzRfPjg6_1.jpg.296x216.jpg
20201223,静安,不夜城,联通国际大厦，苏州河景观房，外销房，满五唯一,945万,3室2厅 | 134.54平米 | 南 | 精装 | 高楼层(共30层) | 1996年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_nQLb6KZUu_1.jpg.296x216.jpg
20201223,静安,不夜城,精装修+配套齐全+近8/10/12/1号线,286万,1室0厅 | 45.62平米 | 北 | 精装 | 中楼层(共31层)  | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_9oLNkDiLY_1.jpg.296x216.jpg
20201223,静安,不夜城,内环内，低总价，精装修，采光充足，视野宽阔,235万,1室1厅 | 32.18平米 | 南 | 简装 | 高楼层(共5层) | 1974年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_dyLwj0BZn_1.jpg.296x216.jpg
20201223,静安,不夜城,内环静安区，大4房，房型正气，楼层好，采光好,1600万,4室2厅 | 172.29平米 | 南 北 | 精装 | 中楼层(共20层) | 2014年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_3ljc5ZzJE_1.jpg.296x216.jpg
20201223,静安,不夜城,2018年次新小区，人车分流，近3/4号线，精装带地暖,1650万,3室2厅 | 128.37平米 | 南 北 | 精装 | 低楼层(共36层) | 2019年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_DYwvjMuRy_1.jpg.296x216.jpg
20201223,静安,不夜城,内环内两房 满五唯一 全明户型  连体双阳台 格局方正,630万,2室1厅 | 90.26平米 | 南 | 简装 | 低楼层(共26层)  | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_7GhT4VIcM_1.jpg.296x216.jpg
20201223,静安,不夜城,芷江西路453弄 内环内小区环境安静 近地铁 看房方便,390万,2室1厅 | 48.6平米 | 南 北 | 精装 | 中楼层(共6层) | 1994年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_bo19GXvYk_1.jpg.296x216.jpg
20201223,静安,不夜城,苏州河畔 五轨交汇 地段超好 精装修 配套齐全,639万,3室1厅 | 111.17平米 | 西 | 毛坯 | 29层 | 1996年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_Hca9qb89A_1.jpg.296x216.jpg
20201223,静安,不夜城,越秀苑 内环内 总价低 南北通三房 近地铁1.3.4号线,710万,3室2厅 | 119.96平米 | 南 | 精装 | 低楼层(共33层) | 2004年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_hAO0Iimoq_1.jpg.296x216.jpg
20201223,静安,不夜城,双房朝南  ，单价低，地段好，配套齐全。,518万,2室1厅 | 74平米 | 南 | 简装 | 低楼层(共21层) | 1997年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_bMCBxcoEx_1.jpg.296x216.jpg
20201223,静安,不夜城,业主诚意出售  满五唯一  随时可看,620万,3室2厅 | 111.83平米 | 东 | 简装 | 低楼层(共26层)  | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_ptCJg8lZV_1.jpg.296x216.jpg
20201223,静安,不夜城,内环内大两房，近地铁，双南户型板式楼,830万,2室2厅 | 111.87平米 | 南 | 精装 | 中楼层(共33层) | 2004年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_y2BVKmVdZ_1.jpg.296x216.jpg
20201223,静安,不夜城,税费各付，看房随时，出行方便，实用性三房，视野开阔,710万,3室2厅 | 119平米 | 东北 | 简装 | 29层 | 1996年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_3nVpNAFqW_1.jpg.296x216.jpg
20201223,静安,不夜城,此房满五年唯一，四条地铁交汇，业主诚心出售随时看房,520万,2室1厅 | 76.74平米 | 西南 | 简装 | 高楼层(共24层) | 1993年建 | 塔楼,http://image1.ljcdn.com/110000-inspection/pc1_egdGeT5Nv_1.jpg.296x216.jpg
20201223,静安,不夜城,满五年，内环内，近地铁，三线交汇，少量小户型在售,268万,1室1厅 | 32.7平米 | 东 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_NoiCfstAr_1.jpg.296x216.jpg
20201223,静安,不夜城,新静安，内环内，1号线旁 ，位置安静,320万,1室1厅 | 49.7平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_B2NPlXiuN_1.jpg.296x216.jpg
20201223,静安,不夜城,紫兰苑（一期）复式 没有电梯 户型正气 单价低,1050万,5室3厅 | 205.95平米 | 南 | 精装 | 高楼层(共6层) | 2000年建 | 板楼,http://image1.ljcdn.com/310000-inspection/prod-aacecab7-47e0-481c-98f0-e7a85d0fb843.jpg.296x216.jpg
20201223,静安,不夜城,内环内，单价5.3万，中区电梯小三房，近地铁1号线！,620万,3室1厅 | 115.7平米 | 南 | 简装 | 中楼层(共24层) | 1999年建 | 板楼,http://image1.ljcdn.com/110000-inspection/pc1_S152EkSV0_1.jpg.296x216.jpg
